14.12.2018 RGB-PI Database for MAME 2000 (0.37b5) by @Fran_Tron

Name, H pixels, Scanlines, Frame Rate, H position, H zoom, V position, 
H Front Porch, H Sync, H Back Porch, V Sync, H Frequency, Core, Orientation.
mswordu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
mswordj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
cawing 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
cawingj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
nemo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
nemoj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sf2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sf2a 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sf2b 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sf2e 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sf2j 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sf2jb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
3wonders 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wonder3 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
kod 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
kodj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
kodb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
captcomm 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
captcomu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
captcomj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
knights 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
knightsj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sf2ce 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sf2cea 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sf2ceb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sf2cej 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sf2rb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sf2red 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sf2accp2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
varth 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
varthu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
varthj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
cworld2j 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wof 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wofa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wofj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sf2t 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sf2tj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
dino 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
dinoj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
punisher 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
punishru 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
punishrj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
slammast 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
mbomberj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
mbombrd 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
mbombrdj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
pnickj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
qad 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
qadj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
qtono2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
pang3 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
pang3j 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
megaman 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
rockmanj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
mgakuen 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
mgakuen2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
pkladies 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
dokaben 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
pang 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
pangb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
bbros 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
pompingw 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
cbasebal 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
cworld 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
hatena 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
spang 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sbbros 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
marukin 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
qtono1 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
qsangoku 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
block 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
blockj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
blockbl 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
capbowl 1920 245 57.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
capbowl2 1920 245 57.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
clbowl 1920 245 57.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
bowlrama 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
cerberus 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
mayhem 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wseries 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
alleymas 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
dangerz 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
basebal2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
dblplay 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
strkzone 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
redlin2p 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
quarterb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
quartrba 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
viper 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
teamqb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
teamqb2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
aafb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
aafbd2p 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
aafbb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
offroad 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
offroadt 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
pigout 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
pigouta 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
ataxx 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
ataxxa 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
ataxxj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wsf 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
indyheat 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
brutforc 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
blockade 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
comotion 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
hustle 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
blasto 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
depthch 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
safari 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
frogs 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sspaceat 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
sspacat2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
sspacatc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
headon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
headonb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
headon2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
invho2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
samurai 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
invinco 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
invds 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
tranqgun 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
spacetrk 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
sptrekct 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
carnival 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
carnvckt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
digger 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
pulsar 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
heiankyo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
astrob 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
astrob2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
astrob1 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
005 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
monsterb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
spaceod 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
pignewt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
pignewta 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
sindbadm 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
zaxxon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
zaxxon2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
zaxxonb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
szaxxon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
futspy 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
razmataz 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
congo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
tiptop 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
starjack 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
starjacs 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
regulus 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
regulusu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
upndown 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
mrviking 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
mrvikinj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
swat 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
flicky 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
flicky2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
bullfgtj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
pitfall2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
pitfallu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
seganinj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
seganinu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
nprinces 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
nprincsu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
nprincsb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
imsorry 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
imsorryj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
teddybb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
hvymetal 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
myhero 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
myheroj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
myherok 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
shtngmst 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
chplft 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
chplftb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
chplftbl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
4dwarrio 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
brain 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wboy 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wboy2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wboy3 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wboy4 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wboyu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wboy4u 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wbdeluxe 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
gardia 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
gardiab 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
blockgal 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
blckgalb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
tokisens 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
wbml 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wbmlj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wbmlj2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wbmlju 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
dakkochn 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
ufosensi 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
turbo 1920 280 30.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
turboa 1920 280 30.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
turbob 1920 280 30.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
suprloco 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
appoooh 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
bankp 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
dotrikun 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
dotriku2 1920 192 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
alexkidd 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
aliensya 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
aliensyb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
aliensyj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
astorm 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
astorm2p 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
auraila 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
bayrouta 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
bayrtbl1 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
bayrtbl2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
enduror 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
eswat 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
fpoint 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
goldnaxb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
goldnaxc 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
goldnaxj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
jyuohki 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
moonwalk 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
moonwlka 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
passsht 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
sdioj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
shangon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
shinobia 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
shinobib 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
tetris 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
tetrisa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wb3a 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
alexkida 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
aliensyn 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
altbeas2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
altbeast 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
astormbl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
atomicp 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
aurail 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
bayroute 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
bodyslam 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
dduxbl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
dumpmtmt 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
endurob2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
endurobl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
eswatbl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
fantzone 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
fantzono 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
fpointbl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
goldnabl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
goldnaxa 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
goldnaxe 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
hangon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
hwchamp 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
mjleague 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
moonwlkb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
outrun 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
outruna 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
outrunb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
passht4b 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
passshtb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
quartet 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
quartet2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
quartetj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
riotcity 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sdi 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
shangonb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sharrier 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
shdancbl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
shdancer 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
shdancrj 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
shinobi 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
shinobl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
tetrisbl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
timscanr 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
toryumon 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
tturf 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
tturfbl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
tturfu 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wb3 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wb3bl 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wrestwar 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
lnc 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
zoar 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
btime 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
btime2 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
btimem 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
wtennis 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
brubber 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
bnj 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
caractn 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
disco 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
mmonkey 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
cookrace 1920 240 57.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
astrof 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
astrof2 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
astrof3 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
tomahawk 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
tomahaw5 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
kchamp 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
karatedo 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
kchampvs 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
karatevs 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
firetrap 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
firetpbl 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
brkthru 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
brkthruj 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
darwin 1920 240 58.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix V
shootout 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
shootouj 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
shootoub 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sidepckt 1920 224 58.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sidepctj 1920 224 58.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
sidepctb 1920 224 58.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
exprraid 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wexpress 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
wexpresb 1920 240 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
pcktgal 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
pcktgalb 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
pcktgal2 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
spool3 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
spool3i 1920 224 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
battlera 1920 232 60.000000 -4 -27 3 48 192 240 5 15734 mame2000_fix H
